product_name,drug_varient,product_photo_url,product_photo_url,final_price,original_price,offer,is_in_stock
Gaviscon Liquid - Peppermint Flavor 150 ml,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/100346/gaviscon_liquid_peppermint_flavor_150_ml_0.jpg,https://www.netmeds.com/non-prescriptions/gaviscon-peppermint-flavour-liquid-150ml,Rs. 134.20,None,None,True
Dr. Oxyn Silver Diabetic Care Socks (1 Pair),Mfr: Monatc Lifestyle,https://www.netmeds.com/images/product-v1/150x150/906963/dr_oxyn_silver_diabetic_care_socks_1_pair_0_2.jpg,https://www.netmeds.com/non-prescriptions/dr-oxyn-silver-diabetic-care-socks-1s,Rs. 346.95,"Rs. 1,285.00",73% OFF,True
Moov Pain Relief Specialist Cream 10 gm,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/default/no_image.png,https://www.netmeds.com/non-prescriptions/moov-pain-relief-specialist-cream-10-gm,Rs. 36.00,Rs. 40.00,10% OFF,True
Moov Pain Relief Specialist Cream 50 gm,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/15180/moov_pain_relief_specialist_cream_50_gm_0.jpg,https://www.netmeds.com/non-prescriptions/moov-pain-relief-specialist-cream-50gm,Rs. 161.10,Rs. 179.00,10% OFF,True
Digene Gel for Acidity & Gas Relief - Mint Flavour 450 ml,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896034/digene_gel_for_acidity_gas_relief_mint_flavour_450_ml_0_3.jpg,https://www.netmeds.com/non-prescriptions/digene-antacid-antigas-gel-mint-flavour-450-ml,Rs. 161.76,Rs. 190.30,15% OFF,True
Iodex Body Pain Expert 40 gm,Mfr: Gsk Consumer Healthcare,https://www.netmeds.com/images/product-v1/150x150/829100/iodex_body_pain_expert_40_gm_0_1.jpg,https://www.netmeds.com/non-prescriptions/iodex-fast-relief-pain-balm-balm-40-gm,Rs. 130.00,None,None,True
D Protin Chocolate Powder 200 gm,Mfr: British Biologicals,https://www.netmeds.com/images/product-v1/150x150/101945/d_protin_chocolate_powder_200_gm_0_1.jpg,https://www.netmeds.com/non-prescriptions/d-protin-chocolate-powder-200gm,Rs. 221.00,Rs. 260.00,15% OFF,True
D Protin Vanilla Powder 200 gm,Mfr: British Biologicals,https://www.netmeds.com/images/product-v1/150x150/352543/d_protin_vanilla_powder_200_gm_0_1.jpg,https://www.netmeds.com/non-prescriptions/d-protin-vanilla-powder-200gm,Rs. 221.00,Rs. 260.00,15% OFF,True
Evexia D Manage Vanilla Flavour Powder 200 gm,Mfr: Evexia Nutritions Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/801190/evexia_d_manage_vanilla_flavour_powder_200_gm_0.jpg,https://www.netmeds.com/non-prescriptions/d-manage-vanilla-flavour-powder-200gm,Rs. 226.20,Rs. 290.00,22% OFF,True
Nestle Resource Diabetic Powder - Vanilla Flavour 400 gm (Pet Jar),Mfr: Nestle India Ltd,https://www.netmeds.com/images/product-v1/150x150/14604/nestle_resource_diabetic_powder_vanilla_flavour_400_gm_pet_jar_0_1.jpg,https://www.netmeds.com/non-prescriptions/resource-diabetic-vanilla-flavour-tin-400g,Rs. 711.55,Rs. 749.00,5% OFF,True
Moov Spray Pain Relief Specialist 80 gm,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/15176/moov_spray_pain_relief_specialist_80_gm_0.jpg,https://www.netmeds.com/non-prescriptions/moov-spray-pain-relief-specialist-80g,Rs. 238.50,Rs. 265.00,10% OFF,True
Cremaffin Syrup for Constipation Relief - Mint Flavour 225 ml,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896041/cremaffin_syrup_for_constipation_relief_mint_flavour_225_ml_0_3.jpg,https://www.netmeds.com/non-prescriptions/cremaffin-sugar-free-syrup-mint-flavour-225-ml,Rs. 211.02,None,None,True
Sugar Free Natura 300 Pellets,Mfr: Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/images/product-v1/150x150/14334/sugar_free_natura_300_pellets_0.jpg,https://www.netmeds.com/non-prescriptions/sugar-free-natura-300-pellets,Rs. 184.30,Rs. 190.00,3% OFF,True
Kaloree 1 400's+200 Free Tablet,Mfr: Mankind Pharma Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/806925/kaloree_1_400_s_200_free_tablet_0.jpg,https://www.netmeds.com/non-prescriptions/kaloree-400-200-tab-1-s,Rs. 237.50,Rs. 250.00,5% OFF,True
Sugar Free Gold Pellets 110's,Mfr: Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/images/product-v1/150x150/822627/sugar_free_gold_pellets_110_s_0.jpg,https://www.netmeds.com/non-prescriptions/sugar-free-gold-pellets-110-s,Rs. 63.05,Rs. 65.00,3% OFF,True
Zevic Stevia Zero Calorie Powder 200 gm,Mfr: Zevic,https://www.netmeds.com/images/product-v1/150x150/826260/zevic_stevia_zero_calorie_powder_200_gm_0.jpg,https://www.netmeds.com/non-prescriptions/zevic-stevia-zero-calorie-powder-200-gm,Rs. 253.50,Rs. 325.00,22% OFF,True
So Sweet 100% Natural Sugarfree Sweetener Stevia Spoonable Powder 1000 gm,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828507/so_sweet_100_natural_sugarfree_sweetener_stevia_spoonable_powder_1000_gm_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-stevia-spoonable-powder-1000-gm,"Rs. 1,125.00","Rs. 1,500.00",25% OFF,True
Sugar Free Natura Sweet 200 Drops 10 ml,Mfr: Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/images/product-v1/150x150/14373/sugar_free_natura_sweet_200_drops_10_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sugar-free-natura-sweet-200-drops-10ml,Rs. 135.80,Rs. 140.00,3% OFF,True
So Sweet 100% Natural Sugarfree Sweetener Erythritol Powder 1000 gm,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828508/so_sweet_100_natural_sugarfree_sweetener_erythritol_powder_1000_gm_0_1.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-erythritol-powder-1000-gm,Rs. 675.00,Rs. 900.00,25% OFF,True
Sugar Free Natura Pellet 200's,Mfr: Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/images/product-v1/150x150/14375/sugar_free_natura_pellet_200_s_0.jpg,https://www.netmeds.com/non-prescriptions/sugar-free-natura-pellet-200-s,Rs. 130.95,Rs. 135.00,3% OFF,True
Zevic Stevia Zero Calorie Powder 300 gm,Mfr: Zevic,https://www.netmeds.com/images/product-v1/150x150/826261/zevic_stevia_zero_calorie_powder_300_gm_0.jpg,https://www.netmeds.com/non-prescriptions/zevic-stevia-zero-calorie-powder-300-gm,Rs. 391.00,Rs. 460.00,15% OFF,True
Pristine Balance DM Nutrition Powder - Vanilla Flavour 200 gm (Tin),Mfr: Pristine Organics Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/823825/pristine_balance_dm_nutrition_powder_vanilla_flavour_200_gm_tin_0.jpg,https://www.netmeds.com/non-prescriptions/pristine-balance-dm-200-gm,Rs. 204.00,Rs. 240.00,15% OFF,True
Control D Healthy Cotton Socks,Mfr: Haiden Technology Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/859943/control_d_healthy_cotton_socks_0.jpg,https://www.netmeds.com/non-prescriptions/control-d-healthy-cotton-socks,Rs. 139.65,Rs. 399.00,65% OFF,True
Ring Guard Plus Cream 20 gm,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/847908/ring_guard_plus_cream_20_gm_0.jpg,https://www.netmeds.com/non-prescriptions/ring-guard-plus-cream-20-gm,Rs. 88.00,None,None,True
Dettol Disinfectant Liquid - Menthol Cool 200 ml,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/412801/dettol_disinfectant_liquid_menthol_cool_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-disinfectant-menthol-cool-liquid-200ml,Rs. 93.10,Rs. 98.00,5% OFF,True
Eno Fruit Salt Powder - Orange Flavour (Pack of 30 x 5 gm),Mfr: Gsk Consumer Healthcare,https://www.netmeds.com/images/product-v1/150x150/412078/eno_fruit_salt_powder_orange_flavour_pack_of_30_x_5_gm_0.jpg,https://www.netmeds.com/non-prescriptions/eno-fruit-salt-orange-flavour-powder-5gm-x-30-s,Rs. 270.00,None,None,True
Eno Fruit Salt Powder - Regular Flavour (Pack of 30 x 5 gm),Mfr: Gsk Consumer Healthcare,https://www.netmeds.com/images/product-v1/150x150/412076/eno_fruit_salt_powder_regular_flavour_pack_of_30_x_5_gm_0.jpg,https://www.netmeds.com/non-prescriptions/eno-fruit-salt-regular-powder-5gm-x-30-s,Rs. 270.00,None,None,True
Eno Fruit Salt Powder - Cola Flavour (Pack of 30 x 5 gm),Mfr: Gsk Consumer Healthcare,https://www.netmeds.com/images/product-v1/150x150/412077/eno_fruit_salt_powder_cola_flavour_pack_of_30_x_5_gm_0.jpg,https://www.netmeds.com/non-prescriptions/eno-fruit-salt-cola-flavour-powder-5gm-x-30-s,Rs. 270.00,None,None,True
Eno Fruit Salt Powder - Regular Flavour 100 gm,Mfr: Gsk Consumer Healthcare,https://www.netmeds.com/images/product-v1/150x150/12785/eno_fruit_salt_powder_regular_flavour_100_gm_0.jpg,https://www.netmeds.com/non-prescriptions/eno-fruit-salt-regular-100g,Rs. 130.00,None,None,True
Eno Fruit Salt Powder - Orange Flavour 100 gm,Mfr: Gsk Consumer Healthcare,https://www.netmeds.com/images/product-v1/150x150/12787/eno_fruit_salt_powder_orange_flavour_100_gm_0_1.jpg,https://www.netmeds.com/non-prescriptions/eno-fruit-salt-orange-flavour-powder-100gm,Rs. 120.00,None,None,True
Ring Guard Plus Cream 12 gm,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/840228/ring_guard_plus_cream_12_gm_0.jpg,https://www.netmeds.com/non-prescriptions/ring-guard-plus-cream-12-gm,Rs. 47.04,Rs. 56.00,16% OFF,True
Fybogel Isabgol Husk - Hi-Fibre Orange 100 gm,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/15143/fybogel_isabgol_husk_hi_fibre_orange_100_gm_0.jpg,https://www.netmeds.com/non-prescriptions/fybogel-orange-hi-fibre-orange-isabgol-husk-100g,Rs. 155.00,None,None,True
Moov Pain Relief Specialist Cream 15 gm,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/15178/moov_pain_relief_specialist_cream_15_gm_0.jpg,https://www.netmeds.com/non-prescriptions/moov-pain-relief-specialist-cream-15gm,Rs. 58.50,Rs. 65.00,10% OFF,True
Eno Fruit Salt Powder - Lemon Flavour (Pack of 60 x 5 gm),Mfr: Gsk Consumer Healthcare,https://www.netmeds.com/images/product-v1/150x150/412079/eno_fruit_salt_powder_lemon_flavour_pack_of_60_x_5_gm_0_2.jpg,https://www.netmeds.com/non-prescriptions/eno-fruit-salt-lemon-flavour-powder-5gm-x-60-s,Rs. 480.00,None,None,True
Eno Fruit Salt (Super Saver Pack) Powder - Lemon Flavour 100 gm,Mfr: Gsk Consumer Healthcare,https://www.netmeds.com/images/product-v1/150x150/12783/eno_fruit_salt_super_saver_pack_powder_lemon_flavour_100_gm_0.jpg,https://www.netmeds.com/non-prescriptions/eno-fruit-salt-super-saver-pack-lemon-flavour-powder-100gm,Rs. 130.00,None,None,True
Sugar Free Natura Sachet 25's,Mfr: Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/images/product-v1/150x150/14336/sugar_free_natura_sachet_25s_0_1.jpg,https://www.netmeds.com/non-prescriptions/sugar-free-natura-sachet-25-s,Rs. 40.74,Rs. 42.00,3% OFF,True
Sugar Free Natura Sachet 50's,Mfr: Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/images/product-v1/150x150/14337/sugar_free_natura_sachet_50s_0_1.jpg,https://www.netmeds.com/non-prescriptions/sugar-free-natura-sachet-50-s,Rs. 77.60,Rs. 80.00,3% OFF,True
Curegarden Rhulief Pain Relieving Balm 30 gm,Mfr: Livlong Nutraceuticals Ltd,https://www.netmeds.com/images/product-v1/150x150/409607/curegarden_rhulief_pain_relieving_balm_30_gm_0.jpg,https://www.netmeds.com/non-prescriptions/curegarden-rhulief-pain-reliveing-balm-30gm,Rs. 127.60,Rs. 145.00,12% OFF,True
Curegarden Daily Defense 60 Vegetarian Capsules,Mfr: Livlong Nutraceuticals Ltd,https://www.netmeds.com/images/product-v1/150x150/409600/curegarden_daily_defense_60_vegetarian_capsules_0.jpg,https://www.netmeds.com/non-prescriptions/curegarden-daily-defense-60-vegetarian-capsules,Rs. 850.50,Rs. 945.00,10% OFF,True
Curegarden Cardio Protect 60 Vegetarian Capsules,Mfr: Livlong Nutraceuticals Ltd,https://www.netmeds.com/images/product-v1/150x150/409601/curegarden_cardio_protect_60_vegetarian_capsules_0.jpg,https://www.netmeds.com/non-prescriptions/curegarden-cardio-protect-60-vegetarin-capsules,Rs. 621.00,Rs. 690.00,10% OFF,True
Digene Gel for Acidity & Gas Relief - Orange Flavour 200 ml,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896031/digene_gel_for_acidity_gas_relief_orange_flavour_200_ml_0_3.jpg,https://www.netmeds.com/non-prescriptions/digene-antacid-antigas-gel-orange-flavour-200-ml,Rs. 98.18,Rs. 119.73,18% OFF,True
Digene Gel for Acidity & Gas Relief - Mint Flavour 200 ml,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896030/digene_gel_for_acidity_gas_relief_mint_flavour_200_ml_0_6.jpg,https://www.netmeds.com/non-prescriptions/digene-antacid-antigas-gel-mint-flavour-200-ml,Rs. 113.74,Rs. 119.73,5% OFF,True
Eliph Rhuval Active 60 Capsules,Mfr: Eliph Nutrition Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/408614/eliph_rhuval_active_60_capsules_0.jpg,https://www.netmeds.com/non-prescriptions/eliph-rhuval-active-60-capsules,Rs. 849.15,Rs. 999.00,15% OFF,True
Cremaffin Fresh Tablets 10's,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896044/cremaffin_fresh_tablets_10s_0_1.jpg,https://www.netmeds.com/non-prescriptions/cremaffin-fresh-tablets-10-s,Rs. 9.20,Rs. 10.82,15% OFF,True
Sugar Free Natura Diet Sugar Powder 80 gm,Mfr: Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/images/product-v1/150x150/14372/sugar_free_natura_diet_sugar_powder_80_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sugar-free-natura-diet-sugar-powder-80gm,Rs. 225.60,Rs. 240.00,6% OFF,True
Cremaffin Syrup for Constipation Relief - Mixed Fruit Flavour 225 ml,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896040/cremaffin_syrup_for_constipation_relief_mixed_fruit_flavour_225_ml_0_4.jpg,https://www.netmeds.com/non-prescriptions/cremaffin-sugar-free-syrup-mixed-fruit-flavour-225-ml,Rs. 191.84,None,None,True
Cremaffin Syrup for Constipation Relief - Mixed Fruit Flavour 450 ml,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896043/cremaffin_syrup_for_constipation_relief_mixed_fruit_flavour_450_ml_0_4.jpg,https://www.netmeds.com/non-prescriptions/cremaffin-sugar-free-syrup-mixed-fruit-flavour-450-ml,Rs. 221.07,Rs. 254.10,13% OFF,True
Cremaffin Liquid - Mixed Fruit Flavour 100 ml,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896042/cremaffin_liquid_mixed_fruit_flavour_100_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/cremaffin-sugar-free-syrup-mixed-fruit-flavour-100-ml,Rs. 73.95,Rs. 85.00,13% OFF,True
Digene Tablets for Acidity & Gas Relief - Mixed Fruit Flavour 15's,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896037/digene_tablets_for_acidity_gas_relief_mixed_fruit_flavour_15s_0_2.jpg,https://www.netmeds.com/non-prescriptions/digene-antacid-antigas-tablets-mixed-fruit-flavour-15-s,Rs. 14.88,Rs. 18.15,18% OFF,True
Digene Tablets for Acidity & Gas Relief - Orange Flavour 15's,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896036/digene_tablets_for_acidity_gas_relief_orange_flavour_15s_0_2.jpg,https://www.netmeds.com/non-prescriptions/digene-antacid-antigas-tablets-orange-flavour-15-s,Rs. 16.34,Rs. 18.15,10% OFF,True
Digene Gel for Acidity & Gas Relief - Orange Flavour 450 ml,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896033/digene_gel_for_acidity_gas_relief_orange_flavour_450_ml_0_2.jpg,https://www.netmeds.com/non-prescriptions/digene-antacid-antigas-gel-orange-flavour-450-ml,Rs. 153.18,Rs. 180.21,15% OFF,True
Digene Gel for Acidity & Gas Relief - Mixed Fruit Flavour 200 ml,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896032/digene_gel_for_acidity_gas_relief_mixed_fruit_flavour_200_ml_0_3.jpg,https://www.netmeds.com/non-prescriptions/digene-antacid-antigas-gel-mixed-fruit-flavour-200-ml,Rs. 113.74,Rs. 119.73,5% OFF,True
Digene Tablets for Acidity & Gas Relief - Mint Flavour 15's,Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/896035/digene_tablets_for_acidity_gas_relief_mint_flavour_15s_0_2.jpg,https://www.netmeds.com/non-prescriptions/digene-antacid-antigas-tablets-mint-flavour-15-s,Rs. 16.34,Rs. 18.15,10% OFF,True
Buscogast Tablet 10's,Mfr: Sanofi India Limited,https://www.netmeds.com/images/product-v1/150x150/379957/buscogast_tablet_10s_0_1.jpg,https://www.netmeds.com/non-prescriptions/buscogast-tablet-10-s,Rs. 31.49,Rs. 33.15,5% OFF,True
Life & Pursuits Real Organic Chest Rub Balm 25 gm,Mfr: Consul Nature Elements Global Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/929847/life_pursuits_real_organic_chest_rub_balm_25_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/life-pursuits-real-organic-chest-rub-balm-25-gm,Rs. 299.00,None,None,True
So Sweet 100% Natural 0% Calories Sweetener Xylitol Powder 250 gm,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828492/so_sweet_100_natural_0_calories_sweetener_xylitol_powder_250_gm_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-xylitol-powder-250-gm,Rs. 262.50,Rs. 350.00,25% OFF,True
So Sweet 100% Natural 0% Calories Sweetener Stevia Combo Gift Pack,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828493/so_sweet_100_natural_0_calories_sweetener_stevia_combo_gift_pack_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-stevia-combo-of-100-stevia-tablets-100gm-spoonable-50-stevia-sachets-1-liquid-drop-100-drops-combo-gift-pack-1-s,Rs. 397.50,Rs. 530.00,25% OFF,True
So Sweet 100% Natural 0% Calories Sweetener Tablets 500's,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828494/so_sweet_100_natural_0_calories_sweetener_tablets_500_s_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-tablets-tablets-500-s,Rs. 337.50,Rs. 450.00,25% OFF,True
So Sweet 100% Natural 0% Calories Sweetener Liquid 100 Drops 5 ml,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828489/so_sweet_100_natural_0_calories_sweetener_liquid_100_drops_5_ml_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-liquid-100-drops-5-ml,Rs. 41.25,Rs. 55.00,25% OFF,True
So Sweet 100% Natural Sugarfree Sweetener Stevia Sachet 50's,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828490/so_sweet_100_natural_sugarfree_sweetener_stevia_sachet_50s_0_1.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-sachets-sachet-50-s,Rs. 127.50,Rs. 170.00,25% OFF,True
So Sweet 100% Natural 0% Calories Sweetener Erythritol Powder 250 gm,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828491/so_sweet_100_natural_0_calories_sweetener_erythritol_powder_250_gm_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-erythritol-powder-250-gm,Rs. 187.50,Rs. 250.00,25% OFF,True
So Sweet 100% Natural Sugarfree Sweetener Stevia Leaf 25 gm,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828487/so_sweet_100_natural_sugarfree_sweetener_leaves_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-leaves-25-gm,Rs. 48.75,Rs. 65.00,25% OFF,True
So Sweet 100% Natural Sugarfree Sweetener Sachet 25's,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828481/so_sweet_100_natural_sugarfree_sweetener_sachet_25_s_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-sachet-25-s,Rs. 67.50,Rs. 90.00,25% OFF,True
So Sweet 100% Natural 0% Calories Sweetener Tablets 100's,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828482/so_sweet_100_natural_0_calories_sweetener_tablets_100_s_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-tablets-100-s,Rs. 90.00,Rs. 120.00,25% OFF,True
So Sweet 100% Natural Sugarfree Sweetener Spoonable Powder 100 gm,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828483/so_sweet_100_natural_sugarfree_sweetener_spoonable_powder_100_gm_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-spoonable-powder-100-s,Rs. 138.75,Rs. 185.00,25% OFF,True
Sugar Freedom Sugar Free 250 plus Sprays,Mfr: Sugar Freedom,https://www.netmeds.com/images/product-v1/150x150/888925/sugar_freedom_sugar_free_250_plus_sprays_0.jpg,https://www.netmeds.com/non-prescriptions/sugar-freedom-sweet-spray-1-s,Rs. 182.40,Rs. 240.00,24% OFF,True
So Sweet 100% Natural 0% Calories Sweetener Erythritol Powder 500 gm,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828509/so_sweet_100_natural_0_calories_sweetener_erythritol_powder_500_gm_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-erythritol-powder-500-gm,Rs. 375.00,Rs. 500.00,25% OFF,True
So Sweet 100% Natural Sugarfree Sweetener Xylitol Powder 1000 gm,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828510/so_sweet_100_natural_sugarfree_sweetener_xylitol_powder_1000_gm_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-xylitol-powder-1000-gm,Rs. 975.00,"Rs. 1,300.00",25% OFF,True
So Sweet 100% Natural 0% Calories Sweetener Xylitol Powder 500 gm,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828511/so_sweet_100_natural_0_calories_sweetener_xylitol_powder_500_gm_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-xylitol-powder-500-gm,Rs. 525.00,Rs. 700.00,25% OFF,True
So Sweet 100% Natural Sugarfree Sweetener Stevia Liquid (Pack of 3) 300 Drops 15 ml,Mfr: Herboveda India,https://www.netmeds.com/images/product-v1/150x150/828504/so_sweet_100_natural_sugarfree_sweetener_stevia_liquid_pack_of_3_300_drops_15_ml_0.jpg,https://www.netmeds.com/non-prescriptions/so-sweet-100-natural-sugarfree-sweetener-stevia-liquid-pack-of-3-300-drops-15-ml,Rs. 123.75,Rs. 165.00,25% OFF,True
