product_name,drug_varient,product_photo_url,product_url,final_price,original_price,offer,is_in_stock
Swadeshi Dr.Teeth Cream Herbal Toothpaste 100 gm,Mfr: Swadeshi,https://www.netmeds.com/images/product-v1/150x150/827444/swadeshi_dr_teeth_cream_herbal_toothpaste_100_gm_0.jpg,https://www.netmeds.com/non-prescriptions/swadeshi-dr-teeth-paste-no-100gm,Rs. 51.00,Rs. 60.00,15% OFF,True
Axiom Jeevan Ras Durva Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824720/axiom_jeevan_ras_durva_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-shavet-durva-juice-500ml,Rs. 184.00,Rs. 230.00,20% OFF,True
Axiom Jeevan Ras Chhoti Duddhi Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824606/axiom_jeevan_ras_chhoti_duddhi_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-chhoti-duddhi-juice-500ml,Rs. 240.00,Rs. 300.00,20% OFF,True
Axiom Jeevan Ras Sugar Cure Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824726/axiom_jeevan_ras_sugar_cure_juice_500_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-sugar-cure-juice-500ml-100ml,Rs. 128.00,Rs. 160.00,20% OFF,True
Axiom Jeevan Ras Sandpushpa Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824714/axiom_jeevan_ras_sandpushpa_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-sandpushpa-juice-500ml,Rs. 200.00,Rs. 250.00,20% OFF,True
Axiom Jeevan Ras Giloye Stem Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824643/axiom_jeevan_ras_giloye_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-giloye-juice-500ml,Rs. 200.00,Rs. 250.00,20% OFF,True
Axiom Alofrut Kiwi Aloevera Juice 1 ltr,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824560/axiom_alofrut_kiwi_aloevera_juice_1_ltr_0.jpg,https://www.netmeds.com/non-prescriptions/alofrut-kiwi-aloevera-juice-1-ltr,Rs. 88.00,Rs. 110.00,20% OFF,True
Kapiva Aloe + Wheatgrass Juice 1 ltr,Mfr: Adret Retail Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/821309/kapiva_aloe_wheatgrass_juice_1_ltr_0_1.jpg,https://www.netmeds.com/non-prescriptions/kapiva-aloe-wheatgrass-juice-1l-1l,Rs. 360.00,Rs. 450.00,20% OFF,True
Four Seasons Udaramrit Juice 500 ml,Mfr: Veloce Herbals Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/902617/four_seasons_ayurveda_udaramrit_juice_500_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/four-seasons-ayurveda-udaramrit-juice-juice-500-ml,Rs. 220.00,None,None,True
Axiom Jeevan Ras Arand Leaf Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824582/axiom_jeevan_ras_arand_leaf_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-arand-patra-swaras-juice-500ml,Rs. 96.00,Rs. 120.00,20% OFF,True
Axiom Jeevan Ras Aloevera Cod 23 Juice 1 ltr,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824574/axiom_jeevan_ras_aloevera_cod_23_juice_1_ltr_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-aloevera-cod-23-juice-1-ltr,Rs. 300.00,Rs. 375.00,20% OFF,True
Four Seasons Triphala Juice 500 ml,Mfr: Veloce Herbals Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/902620/four_seasons_ayurveda_triphala_juice_500_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/four-seasons-ayurveda-triphala-juice-juice-500-ml,Rs. 160.00,None,None,True
Axiom Jeevan Ras Yonipushpa Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824737/axiom_jeevan_ras_yonipushpa_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-yonipushpa-juice-60ml,Rs. 160.00,Rs. 200.00,20% OFF,True
Sri Sri Tattva Sudanta Tooth Paste 100 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824284/sri_sri_tattva_sudanta_tooth_paste_100_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-sudanta-tooth-paste-100gm,Rs. 53.20,Rs. 56.00,5% OFF,True
Sri Sri Tattva Sudanta Tooth Paste 50 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824285/sri_sri_tattva_sudanta_tooth_paste_50_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-sudanta-tooth-paste-50gm,Rs. 28.50,Rs. 30.00,5% OFF,True
Sri Sri Tattva Holistic Dental Care Sudanta Tooth Paste 200 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824283/sri_sri_tattva_sudanta_tooth_paste_200_gm_0_1.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-sudanta-tooth-paste-200gm,Rs. 95.00,Rs. 100.00,5% OFF,True
Dabur Honey 50 gm,Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/12729/dabur_honey_50_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-honey-50-gm,Rs. 37.00,None,None,True
Dabur Honey 100 gm,Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/12743/dabur_honey_100_gm_0_2.jpg,https://www.netmeds.com/non-prescriptions/dabur-honey-100g,Rs. 62.00,None,None,True
Dabur Chyawanprash Awaleha 250 gm,Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/12748/dabur_chyawanprash_awaleha_250_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-chyawanprash-awaleha-250g,Rs. 99.00,None,None,True
Dabur Chyawanprakash Sugarfree 900 gm,Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/800876/dabur_chyawanprakash_sugarfree_900_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-chyawanprash-sugar-free-syrup-900gm,Rs. 390.00,None,None,True
Dabur Shirahshooladivajra Ras Tablet 20's,Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15877/dabur_shirahshooladivajra_ras_tablet_20_s_0.jpg,https://www.netmeds.com/non-prescriptions/shirahshooladivajra-ras-20-s,Rs. 51.30,Rs. 54.00,5% OFF,True
Dabur Chyawanprakash Sugarfree 500 gm,Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/411206/dabur_chyawanprakash_sugarfree_500_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-chyawanprakash-sugarfree-powder-500gm,Rs. 210.00,None,None,True
Sri Sri Tattva Sudanta Gel Toothpaste with Charcoal & Salt 100 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/851525/sri_sri_tattva_sudanta_gel_toothpaste_with_charcoal_salt_100_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sri-sri-tattva-sudanta-gel-toothpaste-with-charcoal-salt-100-gm,Rs. 71.25,Rs. 75.00,5% OFF,True
Axiom Jeevan Ras Shirish Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824722/axiom_jeevan_ras_shirish_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-shirish-juice-500ml,Rs. 160.00,Rs. 200.00,20% OFF,True
Axiom Alofrut Anaar Aloevera Juice 200 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/851592/axiom_alofrut_anaar_aloevera_juice_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/alofrut-anaar-aloevera-juice-200ml,Rs. 24.00,Rs. 30.00,20% OFF,True
Axiom Jeevan Ras Bathua Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824588/axiom_jeevan_ras_bathua_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-bathua-juice-500ml,Rs. 120.00,Rs. 150.00,20% OFF,True
Axiom Jeevan Ras Cod-P Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824616/axiom_jeevan_ras_cod_p_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-cod-p-juice-150ml,Rs. 240.00,Rs. 300.00,20% OFF,True
Axiom Alofrut Litchi Aloevera Juice 200 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/851597/axiom_alofrut_litchi_aloevera_juice_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/alofrut-litchi-aloevera-juice-200ml,Rs. 24.00,Rs. 30.00,20% OFF,True
Axiom Jeevan Ras Bala Panchang Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824587/axiom_jeevan_ras_bala_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-bala-juice-500ml,Rs. 200.00,Rs. 250.00,20% OFF,True
Axiom Jeevan Ras Kalmegh Juice 500 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824658/axiom_jeevan_ras_kaal_megh_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-kaal-megh-juice-500-ml,Rs. 200.00,Rs. 250.00,20% OFF,True
Axiom Alofrut Guava Aloevera Juice 200 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/851594/axiom_alofrut_guava_aloevera_juice_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/alofrut-guava-aloevera-juice-200ml,Rs. 24.00,Rs. 30.00,20% OFF,True
Axiom Herbasip Wheatgrass Juice Shots (Pack of 6 X 50 ml),Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/856930/herbasip_wheatgrass_juice_shots_pack_of_6_x_50_ml_0.jpg,https://www.netmeds.com/non-prescriptions/herbasip-wheatgrass-juice-shots-pack-of-6-x-50-ml,Rs. 144.00,Rs. 180.00,20% OFF,True
Axiom Alofrut Orange Aloevera Juice 200 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/851600/axiom_alofrut_orange_aloevera_juice_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/alofrut-orange-aloevera-juice-200ml,Rs. 24.00,Rs. 30.00,20% OFF,True
Axiom Herbasip Anti Oxidant Juice Shots (Pack of 6 X 50 ml),Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/856946/axiom_herbasip_anti_oxidant_juice_shots_pack_of_6_x_50_ml_0.jpg,https://www.netmeds.com/non-prescriptions/herbasip-anti-oxidant-juice-shots-pack-of-6-shots-x-50-ml,Rs. 144.00,Rs. 180.00,20% OFF,True
Axiom Herbasip Amla Juice Shots (Pack of 6 X 50 ml),Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/856928/axiom_herbasip_amla_juice_shots_pack_of_6_x_50_ml_0.jpg,https://www.netmeds.com/non-prescriptions/herbasip-amla-juice-shots-pack-of-6-shots-x-50-ml,Rs. 144.00,Rs. 180.00,20% OFF,True
Axiom Alofrut Kiwi Aloevera Juice 200 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/851595/axiom_alofrut_kiwi_aloevera_juice_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/alofrut-kiwi-aloevera-juice-200ml,Rs. 24.00,Rs. 30.00,20% OFF,True
Axiom Jeevan Ras Steviya Leaf Juice 60 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/824725/axiom_jeevan_ras_steviya_leaf_juice_60_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-stevia-60ml-juice-60ml,Rs. 80.00,Rs. 100.00,20% OFF,True
Axiom Alofrut Berries Aloevera Juice 200 ml,Mfr: Axiom,https://www.netmeds.com/images/product-v1/150x150/851593/axiom_alofrut_berries_aloevera_juice_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/alofrut-berries-aloevera-juice-200ml,Rs. 24.00,Rs. 30.00,20% OFF,True
Kerala Ayurveda Myaxyl Oil 60 ml,Mfr: Kerala Ayurveda Ltd,https://www.netmeds.com/images/product-v1/150x150/825040/kerala_ayurveda_myaxyl_oil_60_ml_0.jpg,https://www.netmeds.com/non-prescriptions/kerala-ayurveda-myaxyl-oil-60-ml,Rs. 102.00,Rs. 120.00,15% OFF,True
Sri Sri Tattva Mamatva Granules 250 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824189/sri_sri_tattva_mamatva_granules_250_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-mamatva-granules-250gm,Rs. 213.75,Rs. 225.00,5% OFF,True
Sri Sri Tattva Pradarashamaka Vati 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824195/sri_sri_tattva_pradarashamaka_vati_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-pradarashamaka-vati-500mg-tablet-60-s,Rs. 152.00,Rs. 160.00,5% OFF,True
Sri Sri Tattva Ushira Syrup 200 ml,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824244/sri_sri_tattva_ushira_syrup_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-ushira-syrup-200ml,Rs. 104.50,Rs. 110.00,5% OFF,True
Sri Sri Tattva Ojasvita Powder - Malt 200 gm (Refill Pack),Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824330/sri_sri_tattva_ojasvita_powder_malt_200_gm_refill_pack_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-ojasvita-malt-box-refill-200gm,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Virechana Vati 1000mg Tablet 10x10's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/852762/sri_sri_tattva_virechana_vati_1000mg_tablet_10x10_s_0.jpg,https://www.netmeds.com/non-prescriptions/sri-sri-tattva-virechana-vati-1000mg-tablet-10x10-s,Rs. 380.00,Rs. 400.00,5% OFF,True
Sri Sri Tattva LIV-ON 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824188/sri_sri_tattva_liv_on_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-liv-on-500mg-tablet-60-s,Rs. 114.00,Rs. 120.00,5% OFF,True
Sri Sri Tattva Mehantaka Vati 1000 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824190/sri_sri_tattva_mehantaka_vati_1000_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-mehantaka-vati-1000mg-tablet-60-s,Rs. 202.50,Rs. 225.00,10% OFF,True
Sri Sri Tattva Narayana Kalpa 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824191/sri_sri_tattva_narayana_kalpa_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-narayana-kalpa-tablet-500mg-tablet-60-s,Rs. 142.50,Rs. 150.00,5% OFF,True
Sri Sri Tattva Immugen 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824184/sri_sri_tattva_immugen_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-mmugen-tablet-500mg-tablet-60-s,Rs. 133.00,Rs. 140.00,5% OFF,True
Sri Sri Tattva Kasahara Vati 250 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824187/sri_sri_tattva_kasahara_vati_250_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-kasahara-vati-250mg-tablet-60-s,Rs. 95.00,Rs. 100.00,5% OFF,True
Sri Sri Tattva Amrutadi Vati 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824180/sri_sri_tattva_amrutadi_vati_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-amrutadi-vati-500mg-tablet-60-s,Rs. 142.50,Rs. 150.00,5% OFF,True
Sri Sri Tattva Deva Vati 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824183/sri_sri_tattva_deva_vati_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-deva-vati-500mg-tablet-60-s,Rs. 142.50,Rs. 150.00,5% OFF,True
Sri Sri Tattva Amlapittari Vati 300 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824179/sri_sri_tattva_amlapittari_vati_300_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-amlapittari-vati-300mg-tablet-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Amla 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824204/sri_sri_tattva_amla_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-amla-tablet-500mg-tablet-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Amruth 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824205/sri_sri_tattva_amruth_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-amruth-tablet-500mg-tablet-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Ashwagandha 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824207/sri_sri_tattva_ashwagandha_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-ashwagandha-tablet-500mg-tablet-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Shirashoolari Vati 300 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824200/sri_sri_tattva_shirashoolari_vati_300_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-shirashoolari-vati-300mg-tablet-60-s,Rs. 152.00,Rs. 160.00,5% OFF,True
Sri Sri Tattva Shwasa Shuddhi Vati 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824201/sri_sri_tattva_shwasa_shuddhi_vati_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-shwasa-shuddhi-vati-500mg-tablet-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Vedanantaka Vati 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824202/sri_sri_tattva_vedanantaka_vati_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-vedanantaka-vati-500mg-tablet-60-s,Rs. 142.50,Rs. 150.00,5% OFF,True
Sri Sri Tattva Raktashodhini Vati 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824198/sri_sri_tattva_raktashodhini_vati_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-raktashodhini-vati-500mg-tablet-60-s,Rs. 114.00,Rs. 120.00,5% OFF,True
Sri Sri Tattva Sandhimitra Vati 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824199/sri_sri_tattva_sandhimitra_vati_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-sandhimitra-vati-500mg-tablet-60-s,Rs. 142.50,Rs. 150.00,5% OFF,True
Sri Sri Tattva Navahridaya Kalpa 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824192/sri_sri_tattva_navahridaya_kalpa_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-navahridaya-kalpa-500mg-tablet-60-s,Rs. 142.50,Rs. 150.00,5% OFF,True
Sri Sri Tattva Oorja 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824193/sri_sri_tattva_oorja_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-oorja-tablet-500mg-tablet-60-s,Rs. 142.50,Rs. 150.00,5% OFF,True
Sri Sri Tattva Pavanahara Vati 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824194/sri_sri_tattva_pavanahara_vati_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-pavanahara-vati-500mg-tablet-60-s,Rs. 152.00,Rs. 160.00,5% OFF,True
Sri Sri Tattva Sudarshan Vati 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824220/sri_sri_tattva_sudarshan_vati_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-sudarshan-vati-500mg-tablet-60-s,Rs. 76.00,Rs. 80.00,5% OFF,True
Sri Sri Tattva Triphala 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824221/sri_sri_tattva_triphala_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-triphala-tablet-500mg-tablet-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Tulasi 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824222/sri_sri_tattva_tulasi_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-tulasi-tablet-500mg-tablet-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Sapthamruth Lauha 300 mg Tablet 30's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824217/sri_sri_tattva_sapthamruth_lauha_300_mg_tablet_30_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-sapthamruth-lauha-300mg-tablet-30-s,Rs. 57.00,Rs. 60.00,5% OFF,True
Sri Sri Tattva Shatavari 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824218/sri_sri_tattva_shatavari_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-shatavari-tablet-500mg-tablet-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Haritaki 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824212/sri_sri_tattva_haritaki_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-haritaki-tablet-500mg-60-s,Rs. 57.00,Rs. 60.00,5% OFF,True
Sri Sri Tattva Kamadudha Rasa 250 mg Tablet 25's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824213/sri_sri_tattva_kamadudha_rasa_250_mg_tablet_25_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-kamadudha-rasa-tablet-250mg-60-s,Rs. 95.00,Rs. 100.00,5% OFF,True
Sri Sri Tattva Lavangadi Vati 300 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824214/sri_sri_tattva_lavangadi_vati_300_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-lavangadi-vati-300mg-60-s,Rs. 76.00,Rs. 80.00,5% OFF,True
Sri Sri Tattva Navayasa Lauha 250 mg Tablet 30's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824215/sri_sri_tattva_navayasa_lauha_250_mg_tablet_30_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-navayasa-lauha-250mg-tablet-30-s,Rs. 47.50,Rs. 50.00,5% OFF,True
Sri Sri Tattva Chandraprabha Vati 300 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824209/sri_sri_tattva_chandraprabha_vati_300_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-chandraprabha-vati-300mg-tablet-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Brahma Rasayana 250 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824236/sri_sri_tattva_brahma_rasayana_250_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-brahma-rasayana-250gm,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Chitrakaharitaki Lehya 150 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824237/sri_sri_tattva_chitrakaharitaki_lehya_150_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-chitrakaharitaki-lehya-150gm,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Kushmandaka Rasayana 250 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824238/sri_sri_tattva_kushmandaka_rasayana_250_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-kushmandaka-rasayana-250gm,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Srinetra Sterile Eye Drops 5 ml,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824239/sri_sri_tattva_srinetra_sterile_eye_drops_5_ml_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-srinetra-sterile-eye-drops-5ml,Rs. 52.25,Rs. 55.00,5% OFF,True
Sri Sri Tattva Hingvastaka Churna 80 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824232/sri_sri_tattva_hingvastaka_churna_80_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-hingvastaka-churna-80gm,Rs. 95.00,Rs. 100.00,5% OFF,True
Sri Sri Tattva Sitopaladi Churna 80 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824233/sri_sri_tattva_sitopaladi_churna_80_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-sitopaladi-churna-80gm,Rs. 95.00,Rs. 100.00,5% OFF,True
