product_name,drug_varient,product_photo_url,product_url,final_price,original_price,offer,is_in_stock
Dispovan Syringe 5 ml 10's,Mfr: Hindustan Syringes & Medical Devices Ltd,https://www.netmeds.com/images/product-v1/150x150/857345/dispovan_syringe_5_ml_10_s_0.jpg,https://www.netmeds.com/non-prescriptions/dispovan-syringe-5-ml-10,Rs. 36.75,Rs. 75.00,51% OFF,True
Dispovan Syringe 3 ml 10's,Mfr: Hindustan Syringes & Medical Devices Ltd,https://www.netmeds.com/images/product-v1/150x150/857344/dispovan_syringe_3_ml_10_s_0.jpg,https://www.netmeds.com/non-prescriptions/dispovan-syringe-3-ml-10,Rs. 33.60,Rs. 70.00,52% OFF,True
Unisoft Tourniquet Velcro 14 inches,Mfr: Unisoft Surgical Industries,https://www.netmeds.com/images/product-v1/150x150/15693/unisoft_tourniquet_velcro_14_inches_0.jpg,https://www.netmeds.com/non-prescriptions/unisoft-tourniquet-velcro-14-inch,Rs. 29.75,Rs. 35.00,15% OFF,True
Unisoft Tourniquet Velcro 18 inches,Mfr: Unisoft Surgical Industries,https://www.netmeds.com/images/product-v1/150x150/15694/unisoft_tourniquet_velcro_18_inches_0.jpg,https://www.netmeds.com/non-prescriptions/unisoft-tourniquet-velcro-18-inch,Rs. 33.25,Rs. 35.00,5% OFF,True
Unisoft Domestic Gloves (M),Mfr: Unisoft Surgical Industries,https://www.netmeds.com/images/product-v1/150x150/15698/unisoft_domestic_gloves_0.jpg,https://www.netmeds.com/non-prescriptions/unisoft-domestic-gloves,Rs. 72.00,Rs. 120.00,40% OFF,True
Dispovan Needle 23G 10's,Mfr: Hindustan Syringes & Medical Devices Ltd,https://www.netmeds.com/images/product-v1/150x150/812399/dispovan_needle_23g_10_s_0.jpg,https://www.netmeds.com/non-prescriptions/dispovan-23g-needle-10-s,Rs. 10.00,Rs. 20.00,50% OFF,True
Dispovan Needle 21G 10's,Mfr: Hindustan Syringes & Medical Devices Ltd,https://www.netmeds.com/images/product-v1/150x150/812391/dispovan_needle_21g_10_s_0.jpg,https://www.netmeds.com/non-prescriptions/dispovan-21g-needle-10-s,Rs. 10.00,Rs. 20.00,50% OFF,True
AIO Latex Gloves Lightly Powdered (S) 100's,Mfr: 1 Mile Healthcare,https://www.netmeds.com/images/product-v1/150x150/901473/aio_latex_gloves_lightly_powdered_s_100s_0_0.jpg,https://www.netmeds.com/non-prescriptions/aio-latex-gloves-lightly-powdered-s-100s,Rs. 850.00,None,None,True
AIO Latex Gloves Lightly Powdered (XS) 100's,Mfr: 1 Mile Healthcare,https://www.netmeds.com/images/product-v1/150x150/901474/aio_latex_gloves_lightly_powdered_xs_100s_0_0.jpg,https://www.netmeds.com/non-prescriptions/aio-latex-gloves-lightly-powdered-xs-100s,Rs. 850.00,None,None,True
Dr Trust USA Piston Compressor Handy Nebulizer (402),Mfr: Dr.Trust,https://www.netmeds.com/images/product-v1/150x150/919924/dr_trust_usa_piston_compressor_handy_nebulizer_402_0_0.jpg,https://www.netmeds.com/non-prescriptions/dr-trust-usa-piston-compressor-handy-nebulizer-402-1s,"Rs. 1,595.00","Rs. 2,900.00",45% OFF,True
Dr Trust USA Compressor Nebulizer with Flow Adjuster (407) - White,Mfr: Dr.Trust,https://www.netmeds.com/images/product-v1/150x150/919923/dr_trust_usa_compressor_nebulizer_with_flow_adjuster_407_white_0_0.jpg,https://www.netmeds.com/non-prescriptions/dr-trust-usa-compressor-nebulizer-with-flow-adjuster-407-white-1s,"Rs. 1,395.00","Rs. 3,100.00",55% OFF,True
Equinox Compressor Nebulizer (EQ-NL-27),Mfr: Equinox Overseas Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/816520/equinox_compressor_nebulizer_eq_nl_27_0.jpg,https://www.netmeds.com/non-prescriptions/equinox-compressor-nebulizer-eq-nl-27,"Rs. 1,237.50","Rs. 2,250.00",45% OFF,True
Equinox Compressor Nebulizer (EQ-NL-72),Mfr: Equinox Overseas Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/816517/equinox_compressor_nebulizer_eq_nl_72_0.jpg,https://www.netmeds.com/non-prescriptions/equinox-compressor-nebulizer-eq-nl-72,"Rs. 1,347.50","Rs. 2,450.00",45% OFF,True
Sahyog Wellness Portable Ultrasonic Mesh Nebulizer Machine with Nebulizer Kit (With Children and Adult Mask),Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/906645/sahyog_wellness_portable_ultrasonic_mesh_nebulizer_machine_with_nebulizer_kit_with_children_and_adult_mask_0_0.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-portable-ultrasonic-mesh-nebulizer-machine-with-nebulizer-kit-with-children-and-adult-masks-1s,"Rs. 1,700.65","Rs. 3,955.00",57% OFF,True
Sahyog Wellness Ultrasonic Nebulizer Machine with Nebulizer Kit (With Children and Adult Mask),Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/906644/sahyog_wellness_ultrasonic_nebulizer_machine_with_nebulizer_kit_with_children_and_adult_mask_0_1.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-ultrasonic-nebulizer-machine-with-nebulizer-kit-with-children-and-adult-masks-1s,"Rs. 1,505.10","Rs. 2,595.00",42% OFF,True
Sahyog Wellness Nebulization Kit with Chamber for Child & Adult,Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/906646/sahyog_wellness_nebulization_kit_with_chamber_for_child_adult_0_1.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-nebulization-kit-with-chamber-for-child-adult-1s,Rs. 249.90,Rs. 595.00,58% OFF,True
Unisoft Non Sterile Medical Latex Examination Gloves (M) 100's,Mfr: Unisoft Surgical Industries,https://www.netmeds.com/images/product-v1/150x150/934349/unisoft_non_sterile_medical_latex_examination_gloves_m_100s_0_0.jpg,https://www.netmeds.com/non-prescriptions/unisoft-non-sterile-medical-latex-examination-gloves-m-100s,"Rs. 1,200.00",None,None,True
Dispovan 22G Syringe 20 ml,Mfr: Hindustan Syringes & Medical Devices Ltd,https://www.netmeds.com/images/product-v1/150x150/848362/dispovan_22g_syringe_20_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dispovan-22g-syringe-20ml-1-s,Rs. 12.81,Rs. 21.00,39% OFF,True
BD Venflon I 20G 1's,Mfr: Becton Dickinson (I) Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/894490/bd_venflon_i_20g_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/bd-venflon-i-20g-1-s,Rs. 214.00,None,None,True
Ramaraju Cotton Wool 400 gm,Mfr: Ramaraju Surgical Cotton Mills Ltd,https://www.netmeds.com/images/product-v1/150x150/337470/ramaraju_cotton_wool_400_gm_0.jpg,https://www.netmeds.com/non-prescriptions/ramaraju-cotton-wool-400gm,Rs. 177.60,Rs. 222.00,20% OFF,True
Dynamic Tubifix Elasticated Tubular Bandage B.P 1M 6.25 cm (4030-002),Mfr: Dynamic Techno Medicals Pvt.Ltd,https://www.netmeds.com/images/product-v1/150x150/408150/dynamic_tubifix_elasticated_tubular_bandage_b_p_1m_6_25_cm_4030_002_0.jpg,https://www.netmeds.com/non-prescriptions/dynamic-tubifix-elasticated-tubular-bandage-b-p-1m-6-25cm-4030-002,Rs. 154.05,Rs. 195.00,21% OFF,True
3M Tegaderm IV Transparent Film (1633),Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/804447/3m_tegaderm_iv_transparent_film_1633in_0.jpg,https://www.netmeds.com/non-prescriptions/3m-tegaderm-iv-transparent-film-1633in-1-s,Rs. 81.40,Rs. 148.00,45% OFF,True
3M Tegaderm Transparent Film (1624W),Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/804441/3m_tegaderm_transparent_film_1624w_0.jpg,https://www.netmeds.com/non-prescriptions/3m-tegaderm-transparent-film-1624w-1-s,Rs. 49.02,Rs. 86.00,43% OFF,True
Dynamic Tubifix Elasticated Tubular Bandage B.P 1M 12.0 cm (4030-007),Mfr: Dynamic Techno Medicals Pvt.Ltd,https://www.netmeds.com/images/product-v1/150x150/408157/dynamic_tubifix_elasticated_tubular_bandage_b_p_1m_12_0_cm_4030_007_0.jpg,https://www.netmeds.com/non-prescriptions/dynamic-tubifix-elasticated-tubular-bandage-b-p-1m-12-0cm-4030-007,Rs. 244.50,Rs. 326.00,25% OFF,True
Dynamic Tubifix Elasticated Tubular Bandage B.P 1M 10.0 cm (4030-006),Mfr: Dynamic Techno Medicals Pvt.Ltd,https://www.netmeds.com/images/product-v1/150x150/408155/dynamic_tubifix_elasticated_tubular_bandage_b_p_1m_10_0_cm_4030_006_0.jpg,https://www.netmeds.com/non-prescriptions/dynamic-tubifix-elasticated-tubular-bandage-b-p-1m-10-0cm-4030-006,Rs. 241.08,Rs. 287.00,16% OFF,True
Dynamic Tubifix Elasticated Tubular Bandage B.P 1M 6.75 cm (4030-003),Mfr: Dynamic Techno Medicals Pvt.Ltd,https://www.netmeds.com/images/product-v1/150x150/408152/dynamic_tubifix_elasticated_tubular_bandage_b_p_1m_6_75_cm_4030_003_0.jpg,https://www.netmeds.com/non-prescriptions/dynamic-tubifix-elasticated-tubular-bandage-b-p-1m-6-75cm-4030-003,Rs. 155.25,Rs. 207.00,25% OFF,True
Dynamic Tubifix Elasticated Tubular Bandage B.P 1M 7.50 cm (4030-004),Mfr: Dynamic Techno Medicals Pvt.Ltd,https://www.netmeds.com/images/product-v1/150x150/408153/dynamic_tubifix_elasticated_tubular_bandage_b_p_1m_7_50_cm_4030_004_0.jpg,https://www.netmeds.com/non-prescriptions/dynamic-tubifix-elasticated-tubular-bandage-b-p-1m-7-50cm-4030-004,Rs. 186.00,Rs. 248.00,25% OFF,True
3M Tegaderm IV Transparent Film (1610IN),Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/804448/3m_tegaderm_iv_transparent_film_1610in_0_1.jpg,https://www.netmeds.com/non-prescriptions/3m-tegaderm-iv-transparent-film-1610in-1-s,Rs. 79.65,Rs. 135.00,41% OFF,True
3M Tegaderm IV Transparent Film (1635IN),Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/804450/3m_tegaderm_iv_transparent_film_1635in_0_1.jpg,https://www.netmeds.com/non-prescriptions/3m-tegaderm-iv-transparent-film-1635n-1-s,Rs. 162.80,Rs. 296.00,45% OFF,True
3M Opticlude Orthoptic Eye Patches (1537) 20's,Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/804473/3m_opticlude_orthoptic_eye_patches_1537_20s_0_1.jpg,https://www.netmeds.com/non-prescriptions/3m-opticlude-orthoptic-eye-patches-1537-20-s,Rs. 351.00,Rs. 540.00,35% OFF,True
3M Micropore Adhesive Surgical Tape - (2.5 cm x 9.14 m) (1530-1) 12's,Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/105089/3m_micropore_tape_1_inch_12s_0_1.jpg,https://www.netmeds.com/non-prescriptions/3m-micropore-tape-1-inch-12-s,Rs. 538.56,"Rs. 1,056.00",49% OFF,True
3M Tegaderm HP+Pad Film Dressing (8591IN),Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/804494/3m_tegaderm_hp_pad_film_dressing_8591in_0.jpg,https://www.netmeds.com/non-prescriptions/3m-tegaderm-hp-pad-film-dressing-8591in-1-s,Rs. 430.68,Rs. 582.00,26% OFF,True
3M Tegaderm HP+Pad Film Dressing (8589IN),Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/804490/3m_tegaderm_hppad_film_dressing_8589in_0_1.jpg,https://www.netmeds.com/non-prescriptions/3m-tegaderm-hp-pad-film-dressing-8589in-1-s,Rs. 318.40,Rs. 398.00,20% OFF,True
3M Tegaderm HP+Pad Film Dressing (8590IN),Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/804491/3m_tegaderm_hp_pad_film_dressing_8590in_0.jpg,https://www.netmeds.com/non-prescriptions/3m-tegaderm-hp-pad-film-dressing-8590in-1-s,Rs. 390.15,Rs. 459.00,15% OFF,True
BD Alcohol Swab 100's,Mfr: Becton Dickinson (I) Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/368258/bd_alcohol_swab_100s_0_1.jpg,https://www.netmeds.com/non-prescriptions/bd-alcohol-swab-100-s,Rs. 220.00,Rs. 250.00,12% OFF,True
3M Steri-Strips Reinforced Skin Closures (R1542),Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/804482/3m_steri_strips_reinforced_skin_closures_r1542_0.jpg,https://www.netmeds.com/non-prescriptions/3m-steristrip-reinforced-skin-closures-r1542-1-s,Rs. 116.76,Rs. 139.00,16% OFF,True
Sahyog Wellness Mini Piston Compressor Nebulizer,Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/921216/sahyog_wellness_mini_piston_compressor_nebulizer_0_1.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-mini-piston-compressor-nebulizer-for-children-adults-with-flow-adjuster-1s,"Rs. 1,080.00","Rs. 2,700.00",60% OFF,True
Yakhi Disposable Bouffant Caps/Surgical Caps - Blue 100's,Mfr: Yakhi Retail,https://www.netmeds.com/images/product-v1/150x150/927361/yakhi_disposable_bouffant_caps_surgical_caps_blue_100s_0_0.jpg,https://www.netmeds.com/non-prescriptions/yakhi-disposable-bouffant-caps-surgical-caps-blue-100s,Rs. 249.00,None,None,True
3M Tegaderm Film IV (1623WIN),Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/804498/3m_tegaderm_film_iv_1623win_0.jpg,https://www.netmeds.com/non-prescriptions/3m-tegaderm-film-iv-1623win-1-s,Rs. 43.86,Rs. 86.00,49% OFF,True
3M Tegaderm Transparent Film (1624 WIN),Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/924361/3m_tegaderm_transparent_film_1624_win_0_0.jpg,https://www.netmeds.com/non-prescriptions/3m-tegaderm-transparent-film-1624-win-1s,Rs. 86.00,None,None,True
BD Discardit II Syringe 2ml With Needle 23G,Mfr: Becton Dickinson (I) Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/381659/bd_discardit_ii_syringe_2ml_needle_23_gm_0.jpg,https://www.netmeds.com/non-prescriptions/bd-23g-with-needle-syringe,Rs. 4.95,Rs. 11.00,55% OFF,True
3M Monitoring Electrodes 100's,Mfr: 3M India Ltd,https://www.netmeds.com/images/product-v1/150x150/905962/3m_monitoring_electrodes_100s_0_0.jpg,https://www.netmeds.com/non-prescriptions/3m-monitoring-electrodes-100s,"Rs. 2,350.00",None,None,True
EasyCare Aluminium 2 Fold Stretcher (ECF002),Mfr: Easycare,https://www.netmeds.com/images/product-v1/150x150/928508/easycare_aluminium_2_fold_stretcher_ecf002_0_0.jpg,https://www.netmeds.com/non-prescriptions/easycare-aluminium-2-fold-stretcher-ecf002-1s,"Rs. 5,399.40","Rs. 8,999.00",40% OFF,True
EasyCare Aluminium Walker (EC909),Mfr: Easycare,https://www.netmeds.com/images/product-v1/150x150/928506/easycare_aluminium_walker_ec909_0_0.jpg,https://www.netmeds.com/non-prescriptions/easycare-aluminium-walker-ec909-1s,"Rs. 1,099.56","Rs. 2,499.00",56% OFF,True
EasyCare Aluminium Walker Stick (EC924),Mfr: Easycare,https://www.netmeds.com/images/product-v1/150x150/928507/easycare_aluminium_walker_stick_ec924_0_0.jpg,https://www.netmeds.com/non-prescriptions/easycare-aluminium-walker-stick-ec924-1s,Rs. 747.56,"Rs. 1,699.00",56% OFF,True
EasyCare Fetal Doppler (EC-2016),Mfr: Easycare,https://www.netmeds.com/images/product-v1/150x150/928504/easycare_fetal_doppler_ec_2016_0_0.jpg,https://www.netmeds.com/non-prescriptions/easycare-fetal-doppler-ec-2016-1s,"Rs. 2,549.83","Rs. 14,999.00",83% OFF,True
EasyCare Anti Decubitus Medical Bubble Mattress (EC 6021),Mfr: Easycare,https://www.netmeds.com/images/product-v1/150x150/928505/easycare_anti_decubitus_medical_bubble_mattress_ec_6021_0_0.jpg,https://www.netmeds.com/non-prescriptions/easycare-anti-decubitus-medical-bubble-mattress-ec-6021-1s,"Rs. 1,799.64","Rs. 4,999.00",64% OFF,True
Dispovan Syringe 2.5 ml 10's,Mfr: Hindustan Syringes & Medical Devices Ltd,https://www.netmeds.com/images/product-v1/150x150/894714/dispovan_syringe_2_5_ml_10s_0_0.jpg,https://www.netmeds.com/non-prescriptions/dispovan-syringe-2-5-ml-10-s,Rs. 55.00,None,None,True
EasyCare Oxygen Concentrator,Mfr: Easycare,https://www.netmeds.com/images/product-v1/150x150/928502/easycare_oxygen_concentrator_0_0.jpg,https://www.netmeds.com/non-prescriptions/easycare-oxygen-concentrator-1s,"Rs. 41,999.40","Rs. 69,999.00",40% OFF,True
EasyCare Auto 2 in 1 Dispenser (EC081),Mfr: Easycare,https://www.netmeds.com/images/product-v1/150x150/928503/easycare_auto_2_in_1_dispenser_ec081_0_0.jpg,https://www.netmeds.com/non-prescriptions/easycare-auto-2-in-1-dispenser-ec081-1s,"Rs. 1,400.00","Rs. 2,500.00",44% OFF,True
Prozo Plus Compact Compressor Nebulizer - White,Mfr: Banga International,https://www.netmeds.com/images/product-v1/150x150/922356/prozo_plus_compact_compressor_nebulizer_white_0_1.jpg,https://www.netmeds.com/non-prescriptions/prozo-plus-compact-compressor-nebulizer-white-1s,"Rs. 1,380.00","Rs. 2,300.00",40% OFF,True
EasyCare Mesh Nebulizer (EC-7110),Mfr: Easycare,https://www.netmeds.com/images/product-v1/150x150/928500/easycare_mesh_nebulizer_ec_7110_0_0.jpg,https://www.netmeds.com/non-prescriptions/easycare-mesh-nebulizer-ec-7110-1s,"Rs. 2,799.44","Rs. 4,999.00",44% OFF,True
EasyCare Compressor Nebulizer (EC 7020),Mfr: Easycare,https://www.netmeds.com/images/product-v1/150x150/928501/easycare_compressor_nebulizer_ec_7020_0_0.jpg,https://www.netmeds.com/non-prescriptions/easycare-compressor-nebulizer-ec-7020-1s,"Rs. 1,343.58","Rs. 3,199.00",58% OFF,True
EasyCare Compressor Nebulizer (EC 7200),Mfr: Easycare,https://www.netmeds.com/images/product-v1/150x150/928499/easycare_compressor_nebulizer_ec_7200_0_0.jpg,https://www.netmeds.com/non-prescriptions/easycare-compressor-nebulizer-ec-7200-1s,"Rs. 1,247.52","Rs. 2,599.00",52% OFF,True
Hansaplast Cotton Crepe Bandage B.P. (15 cm x 4 m),Mfr: Neptune Orthopaedics,https://www.netmeds.com/images/product-v1/150x150/917261/hansaplast_cotton_crepe_bandage_15_cm_x_4_cm_0_0.jpg,https://www.netmeds.com/non-prescriptions/hansaplast-cotton-crepe-bandage-15-cm-x-4-cm-1s,Rs. 370.00,None,None,True
Hansaplast Lion Plaster Pain Relief Patch - Perforated 10's,Mfr: Essity Operations Goa Limited,https://www.netmeds.com/images/product-v1/150x150/917263/hansaplast_lion_plaster_pain_relief_patch_perforated_10s_0_0.jpg,https://www.netmeds.com/non-prescriptions/hansaplast-lion-plaster-pain-relief-patch-perforated-10s,Rs. 200.00,None,None,True
Hansaplast Cotton Crepe Bandage B.P. (6 cm x 4 m),Mfr: Neptune Orthopaedics,https://www.netmeds.com/images/product-v1/150x150/917277/hansaplast_cotton_crepe_bandage_6_cm_x_4_cm_0_0.jpg,https://www.netmeds.com/non-prescriptions/hansaplast-cotton-crepe-bandage-6-cm-x-4-cm-1s,Rs. 190.00,None,None,True
Hansaplast Fixation Tape - Soft (2.5 cm x 9.14 m),Mfr: Neptune Orthopaedics,https://www.netmeds.com/images/product-v1/150x150/917276/hansaplast_fixation_tape_soft_22_5_cm_x_9_14_m_0_0.jpg,https://www.netmeds.com/non-prescriptions/hansaplast-fixation-tape-soft-22-5-cm-x-9-14-m-1s,Rs. 76.00,None,None,True
Hansaplast Cotton Crepe Bandage B.P. (10 cm x 4 m),Mfr: Neptune Orthopaedics,https://www.netmeds.com/images/product-v1/150x150/917279/hansaplast_cotton_crepe_bandage_10_cm_x_4_cm_0_0.jpg,https://www.netmeds.com/non-prescriptions/hansaplast-cotton-crepe-bandage-10-cm-x-4-cm-1s,Rs. 270.00,None,None,True
Hansaplast Cotton Crepe Bandage B.P. (8 cm x 4 m),Mfr: Neptune Orthopaedics,https://www.netmeds.com/images/product-v1/150x150/917278/hansaplast_cotton_crepe_bandage_8_cm_x_4_cm_0_0.jpg,https://www.netmeds.com/non-prescriptions/hansaplast-cotton-crepe-bandage-8-cm-x-4-cm-1s,Rs. 230.00,None,None,True
Hansaplast Fixation Tape - Soft (1.25 cm x 9.14 m),Mfr: Neptune Orthopaedics,https://www.netmeds.com/images/product-v1/150x150/917275/hansaplast_fixation_tape_soft_1_25_cm_x_9_14_m_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/hansaplast-fixation-tape-soft-1-25-cm-x-9-14-m-1s,Rs. 38.00,None,None,True
Hansaplast Silverhealing Antibacterial Bandage - Washproof 10's,Mfr: Essity Operations Goa Limited,https://www.netmeds.com/images/product-v1/150x150/917269/hansaplast_silverhealing_antibacterial_bandage_washproof_10s_0_0.jpg,https://www.netmeds.com/non-prescriptions/hansaplast-silverhealing-antibacterial-bandage-washproof-10s,Rs. 30.00,None,None,True
Hansaplast Medicated Dressing Bandage - Washproof 8's,Mfr: Varun Medipex Inc,https://www.netmeds.com/images/product-v1/150x150/917268/hansaplast_medicated_dressing_bandage_washproof_8s_0_0.jpg,https://www.netmeds.com/non-prescriptions/hansaplast-medicated-dressing-bandage-washproof-8s,Rs. 20.00,None,None,True
Hansaplast Spot Antiseptic Bandage 50's,Mfr: Essity Operations Goa Limited,https://www.netmeds.com/images/product-v1/150x150/917271/hansaplast_spot_antiseptic_bandage_50s_0_0.jpg,https://www.netmeds.com/non-prescriptions/hansaplast-spot-antiseptic-bandage-50s,Rs. 100.00,None,None,True
